#T (K)	Thermal conductivities in W/m*K for various Pressures (Pa) source : http://webbook.nist.gov/chemistry/fluid/
#P	0.1e5,		0.5e5,		1e5,		1.5e5,		2e5
248.91	0.13705	0.13708	0.13712	0.13716	0.13720
249.57	0.13730	0.13733	0.13737	0.13741	0.13745
250.23	0.13755	0.13758	0.13762	0.13766	0.13770
250.89	0.13780	0.13783	0.13787	0.13791	0.13795
251.55	0.13805	0.13808	0.13812	0.13816	0.13820
252.21	0.13830	0.13833	0.13837	0.13841	0.13845
252.86	0.13855	0.13858	0.13862	0.13866	0.13870
253.52	0.13880	0.13883	0.13887	0.13891	0.13895
254.18	0.13905	0.13908	0.13912	0.13916	0.13920
254.84	0.13930	0.13933	0.13937	0.13941	0.13944
255.50	0.13954	0.13958	0.13961	0.13965	0.13969
256.16	0.13979	0.13982	0.13986	0.13990	0.13994
256.82	0.14004	0.14007	0.14011	0.14015	0.14019
257.48	0.14029	0.14032	0.14036	0.14040	0.14044
258.14	0.14054	0.14057	0.14061	0.14065	0.14068
258.80	0.14078	0.14081	0.14085	0.14089	0.14093
259.46	0.14103	0.14106	0.14110	0.14114	0.14118
260.12	0.14128	0.14131	0.14135	0.14139	0.14143
260.78	0.14153	0.14156	0.14160	0.14163	0.14167
261.44	0.14177	0.14180	0.14184	0.14188	0.14192
262.10	0.14202	0.14205	0.14209	0.14213	0.14217
262.76	0.14227	0.14230	0.14234	0.14237	0.14241
263.42	0.14251	0.14254	0.14258	0.14262	0.14266
264.08	0.14276	0.14279	0.14283	0.14287	0.14291
264.74	0.14300	0.14304	0.14307	0.14311	0.14315
265.40	0.14325	0.14328	0.14332	0.14336	0.14340
266.06	0.14349	0.14353	0.14357	0.14360	0.14364
266.72	0.14374	0.14377	0.14381	0.14385	0.14389
267.38	0.14399	0.14402	0.14406	0.14410	0.14413
268.04	0.14423	0.14426	0.14430	0.14434	0.14438
268.70	0.14448	0.14451	0.14455	0.14459	0.14462
269.36	0.14472	0.14475	0.14479	0.14483	0.14487
270.02	0.14496	0.14500	0.14504	0.14507	0.14511
270.68	0.14521	0.14524	0.14528	0.14532	0.14536
271.34	0.14545	0.14548	0.14552	0.14556	0.14560
272.00	0.14570	0.14573	0.14577	0.14581	0.14585
272.66	0.14594	0.14597	0.14601	0.14605	0.14609
273.32	0.14619	0.14622	0.14626	0.14629	0.14633
273.98	0.14643	0.14646	0.14650	0.14654	0.14658
274.64	0.14667	0.14670	0.14674	0.14678	0.14682
275.29	0.14692	0.14695	0.14699	0.14702	0.14706
275.95	0.14716	0.14719	0.14723	0.14727	0.14731
276.61	0.14740	0.14743	0.14747	0.14751	0.14755
277.27	0.14764	0.14767	0.14771	0.14775	0.14779
277.93	0.14789	0.14792	0.14796	0.14800	0.14803
278.59	0.14813	0.14816	0.14820	0.14824	0.14828
279.25	0.14837	0.14840	0.14844	0.14848	0.14852
279.91	0.14861	0.14864	0.14868	0.14872	0.14876
280.57	0.14885	0.14889	0.14892	0.14896	0.14900
281.23	0.14910	0.14913	0.14917	0.14921	0.14924
281.89	0.14934	0.14937	0.14941	0.14945	0.14949
282.55	0.14958	0.14961	0.14965	0.14969	0.14973
283.21	0.14982	0.14985	0.14989	0.14993	0.14997
283.87	0.15006	0.15009	0.15013	0.15017	0.15021
284.53	0.15030	0.15033	0.15037	0.15041	0.15045
285.19	0.15054	0.15057	0.15061	0.15065	0.15069
285.85	0.15078	0.15081	0.15085	0.15089	0.15093
286.51	0.15102	0.15105	0.15109	0.15113	0.15117
287.17	0.15126	0.15129	0.15133	0.15137	0.15141
287.83	0.15150	0.15153	0.15157	0.15161	0.15165
288.49	0.15174	0.15177	0.15181	0.15185	0.15189
289.15	0.15198	0.15201	0.15205	0.15209	0.15213
289.81	0.15222	0.15225	0.15229	0.15233	0.15237
290.47	0.15246	0.15249	0.15253	0.15257	0.15261
291.13	0.15270	0.15273	0.15277	0.15281	0.15285
291.79	0.15294	0.15297	0.15301	0.15305	0.15309
292.45	0.15318	0.15321	0.15325	0.15329	0.15333
293.11	0.15342	0.15345	0.15349	0.15353	0.15357
293.77	0.15366	0.15369	0.15373	0.15377	0.15380
294.43	0.15390	0.15393	0.15397	0.15400	0.15404
295.09	0.15413	0.15416	0.15420	0.15424	0.15428
295.75	0.15437	0.15440	0.15444	0.15448	0.15452
296.41	0.15461	0.15464	0.15468	0.15472	0.15476
297.07	0.15485	0.15488	0.15492	0.15496	0.15499
297.72	0.15508	0.15512	0.15515	0.15519	0.15523
298.38	0.15532	0.15535	0.15539	0.15543	0.15547
299.04	0.15556	0.15559	0.15563	0.15567	0.15571
299.70	0.15580	0.15583	0.15587	0.15591	0.15594
300.36	0.15603	0.15607	0.15610	0.15614	0.15618
301.02	0.15627	0.15630	0.15634	0.15638	0.15642
301.68	0.15651	0.15654	0.15658	0.15662	0.15665
302.34	0.15674	0.15678	0.15681	0.15685	0.15689
303.00	0.15698	0.15701	0.15705	0.15709	0.15713
303.66	0.15722	0.15725	0.15729	0.15733	0.15736
304.32	0.15745	0.15748	0.15752	0.15756	0.15760
304.98	0.15769	0.15772	0.15776	0.15780	0.15784
305.64	0.15793	0.15796	0.15799	0.15803	0.15807
306.30	0.15816	0.15819	0.15823	0.15827	0.15831
306.96	0.15840	0.15843	0.15847	0.15850	0.15854
307.62	0.15863	0.15866	0.15870	0.15874	0.15878
308.28	0.15887	0.15890	0.15894	0.15898	0.15901
308.94	0.15910	0.15913	0.15917	0.15921	0.15925
309.60	0.15934	0.15937	0.15941	0.15945	0.15948
310.26	0.15957	0.15960	0.15964	0.15968	0.15972
310.92	0.15981	0.15984	0.15988	0.15991	0.15995
311.58	0.16004	0.16007	0.16011	0.16015	0.16019
